"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2023年06月20日"

"","","","","/項目 コード","A1102","","A1407",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1102_日本人人口【人】","注釈","A1407_0～17歳人口【人】","注釈"
"2020100000","2020年度","24216","三重県 伊賀市","","82,535","","12,003",""
"2020100000","2020年度","24303","三重県 木曽岬町","","5,494","","678",""
"2020100000","2020年度","24324","三重県 東員町","","25,189","","4,216",""
"2020100000","2020年度","24341","三重県 菰野町","","39,310","","6,822",""
"2020100000","2020年度","24343","三重県 朝日町","","10,810","","2,574",""
"2020100000","2020年度","24344","三重県 川越町","","14,545","","2,604",""
"2020100000","2020年度","24441","三重県 多気町","","13,882","","2,139",""
"2020100000","2020年度","24442","三重県 明和町","","22,193","","3,569",""
"2020100000","2020年度","24443","三重県 大台町","","8,557","","1,116",""
"2020100000","2020年度","24461","三重県 玉城町","","14,806","","2,587",""
"2020100000","2020年度","24470","三重県 度会町","","7,790","","1,087",""
"2020100000","2020年度","24471","三重県 大紀町","","7,731","","735",""
"2020100000","2020年度","24472","三重県 南伊勢町","","10,905","","798",""
"2020100000","2020年度","24543","三重県 紀北町","","14,313","","1,465",""
"2020100000","2020年度","24561","三重県 御浜町","","8,032","","1,071",""
"2020100000","2020年度","24562","三重県 紀宝町","","10,195","","1,436",""
"2020100000","2020年度","25201","滋賀県 大津市","","334,545","","55,619",""
"2020100000","2020年度","25202","滋賀県 彦根市","","109,859","","18,155",""
"2020100000","2020年度","25203","滋賀県 長浜市","","108,099","","17,896",""
"2020100000","2020年度","25204","滋賀県 近江八幡市","","79,187","","13,649",""
"2020100000","2020年度","25206","滋賀県 草津市","","133,964","","23,506",""
"2020100000","2020年度","25207","滋賀県 守山市","","81,266","","16,472",""
"2020100000","2020年度","25208","滋賀県 栗東市","","67,317","","13,743",""
"2020100000","2020年度","25209","滋賀県 甲賀市","","84,041","","13,964",""
"2020100000","2020年度","25210","滋賀県 野洲市","","49,474","","8,634",""
"2020100000","2020年度","25211","滋賀県 湖南市","","50,648","","8,784",""
"2020100000","2020年度","25212","滋賀県 高島市","","45,715","","6,151",""
"2020100000","2020年度","25213","滋賀県 東近江市","","107,969","","18,613",""
"2020100000","2020年度","25214","滋賀県 米原市","","36,417","","5,851",""
"2020100000","2020年度","25383","滋賀県 日野町","","20,149","","3,147",""
"2020100000","2020年度","25384","滋賀県 竜王町","","11,650","","1,830",""
"2020100000","2020年度","25425","滋賀県 愛荘町","","18,815","","3,786",""
"2020100000","2020年度","25441","滋賀県 豊郷町","","6,908","","1,271",""
"2020100000","2020年度","25442","滋賀県 甲良町","","6,243","","921",""
"2020100000","2020年度","25443","滋賀県 多賀町","","7,235","","1,153",""
"2020100000","2020年度","26100","京都府 京都市","","1,369,358","","186,671",""
"2020100000","2020年度","26101","京都府 京都市 北区","","107,850","","14,293",""
"2020100000","2020年度","26102","京都府 京都市 上京区","","79,186","","8,616",""
"2020100000","2020年度","26103","京都府 京都市 左京区","","153,765","","20,595",""
"2020100000","2020年度","26104","京都府 京都市 中京区","","101,604","","13,551",""
"2020100000","2020年度","26105","京都府 京都市 東山区","","35,528","","3,389",""
"2020100000","2020年度","26106","京都府 京都市 下京区","","75,318","","9,304",""
"2020100000","2020年度","26107","京都府 京都市 南区","","96,372","","13,709",""
"2020100000","2020年度","26108","京都府 京都市 右京区","","186,826","","26,727",""
"2020100000","2020年度","26109","京都府 京都市 伏見区","","262,441","","37,090",""
"2020100000","2020年度","26110","京都府 京都市 山科区","","128,393","","16,921",""
"2020100000","2020年度","26111","京都府 京都市 西京区","","142,075","","22,476",""
"2020100000","2020年度","26201","京都府 福知山市","","75,194","","12,467",""
"2020100000","2020年度","26202","京都府 舞鶴市","","78,084","","12,321",""
"2020100000","2020年度","26203","京都府 綾部市","","31,169","","4,295",""
"2020100000","2020年度","26204","京都府 宇治市","","177,026","","27,435",""
"2020100000","2020年度","26205","京都府 宮津市","","16,620","","2,118",""
"2020100000","2020年度","26206","京都府 亀岡市","","84,393","","13,209",""
"2020100000","2020年度","26207","京都府 城陽市","","73,382","","10,534",""
"2020100000","2020年度","26208","京都府 向日市","","55,852","","9,488",""
"2020100000","2020年度","26209","京都府 長岡京市","","79,500","","13,357",""
"2020100000","2020年度","26210","京都府 八幡市","","68,543","","10,182",""
"2020100000","2020年度","26211","京都府 京田辺市","","70,681","","13,004",""
"2020100000","2020年度","26212","京都府 京丹後市","","50,235","","7,120",""
"2020100000","2020年度","26213","京都府 南丹市","","30,964","","4,086",""
"2020100000","2020年度","26214","京都府 木津川市","","76,459","","15,564",""
"2020100000","2020年度","26303","京都府 大山崎町","","15,781","","2,765",""
"2020100000","2020年度","26322","京都府 久御山町","","14,503","","2,208",""
"2020100000","2020年度","26343","京都府 井手町","","7,165","","867",""
"2020100000","2020年度","26344","京都府 宇治田原町","","8,551","","1,265",""
"2020100000","2020年度","26364","京都府 笠置町","","1,120","","54",""
"2020100000","2020年度","26365","京都府 和束町","","3,459","","314",""
"2020100000","2020年度","26366","京都府 精華町","","35,785","","6,377",""
"2020100000","2020年度","26367","京都府 南山城村","","2,366","","196",""
"2020100000","2020年度","26407","京都府 京丹波町","","12,721","","1,392",""
"2020100000","2020年度","26463","京都府 伊根町","","1,920","","207",""
"2020100000","2020年度","26465","京都府 与謝野町","","19,933","","2,803",""
"2020100000","2020年度","27100","大阪府 大阪市","","2,550,968","","348,488",""
"2020100000","2020年度","27102","大阪府 大阪市 都島区","","100,596","","14,124",""
"2020100000","2020年度","27103","大阪府 大阪市 福島区","","75,661","","11,190",""
"2020100000","2020年度","27104","大阪府 大阪市 此花区","","61,949","","8,905",""
"2020100000","2020年度","27106","大阪府 大阪市 西区","","96,440","","13,705",""
"2020100000","2020年度","27107","大阪府 大阪市 港区","","75,119","","10,016",""
"2020100000","2020年度","27108","大阪府 大阪市 大正区","","60,197","","7,874",""
"2020100000","2020年度","27109","大阪府 大阪市 天王寺区","","73,757","","12,834",""
"2020100000","2020年度","27111","大阪府 大阪市 浪速区","","64,005","","5,966",""
"2020100000","2020年度","27113","大阪府 大阪市 西淀川区","","91,191","","13,449",""
"2020100000","2020年度","27114","大阪府 大阪市 東淀川区","","163,638","","20,122",""
"2020100000","2020年度","27115","大阪府 大阪市 東成区","","75,589","","10,354",""
"2020100000","2020年度","27116","大阪府 大阪市 生野区","","94,978","","13,609",""
"2020100000","2020年度","27117","大阪府 大阪市 旭区","","86,717","","11,231",""
"2020100000","2020年度","27118","大阪府 大阪市 城東区","","162,659","","24,537",""
"2020100000","2020年度","27119","大阪府 大阪市 阿倍野区","","105,910","","16,751",""
"2020100000","2020年度","27120","大阪府 大阪市 住吉区","","149,654","","19,951",""
"2020100000","2020年度","27121","大阪府 大阪市 東住吉区","","122,086","","17,080",""
"2020100000","2020年度","27122","大阪府 大阪市 西成区","","98,417","","8,544",""
"2020100000","2020年度","27123","大阪府 大阪市 淀川区","","171,531","","21,397",""
"2020100000","2020年度","27124","大阪府 大阪市 鶴見区","","109,136","","19,956",""
"2020100000","2020年度","27125","大阪府 大阪市 住之江区","","113,468","","15,235",""
"2020100000","2020年度","27126","大阪府 大阪市 平野区","","179,982","","26,163",""
"2020100000","2020年度","27127","大阪府 大阪市 北区","","125,044","","14,669",""
"2020100000","2020年度","27128","大阪府 大阪市 中央区","","93,244","","10,826",""
"2020100000","2020年度","27140","大阪府 堺市","","799,358","","125,139",""
"2020100000","2020年度","27141","大阪府 堺市 堺区","","139,894","","18,949",""
"2020100000","2020年度","27142","大阪府 堺市 中区","","118,103","","19,831",""
"2020100000","2020年度","27143","大阪府 堺市 東区","","83,167","","12,951",""
"2020100000","2020年度","27144","大阪府 堺市 西区","","131,697","","22,141",""
"2020100000","2020年度","27145","大阪府 堺市 南区","","134,930","","19,917",""
"2020100000","2020年度","27146","大阪府 堺市 北区","","154,803","","25,479",""
"2020100000","2020年度","27147","大阪府 堺市 美原区","","36,764","","5,871",""
"2020100000","2020年度","27202","大阪府 岸和田市","","185,196","","29,326",""
"2020100000","2020年度","27203","大阪府 豊中市","","396,053","","65,558",""
"2020100000","2020年度","27204","大阪府 池田市","","100,902","","15,638",""
"2020100000","2020年度","27205","大阪府 吹田市","","370,207","","62,302",""
"2020100000","2020年度","27206","大阪府 泉大津市","","72,022","","11,270",""
"2020100000","2020年度","27207","大阪府 高槻市","","344,704","","52,617",""
"2020100000","2020年度","27208","大阪府 貝塚市","","83,018","","13,712",""
"2020100000","2020年度","27209","大阪府 守口市","","138,362","","18,777",""
"2020100000","2020年度","27210","大阪府 枚方市","","377,108","","55,840",""
"2020100000","2020年度","27211","大阪府 茨木市","","279,012","","47,682",""
"2020100000","2020年度","27212","大阪府 八尾市","","254,472","","39,205",""
"2020100000","2020年度","27213","大阪府 泉佐野市","","97,349","","14,356",""
"2020100000","2020年度","27214","大阪府 富田林市","","106,571","","15,208",""
"2020100000","2020年度","27215","大阪府 寝屋川市","","222,654","","31,818",""
"2020100000","2020年度","27216","大阪府 河内長野市","","100,308","","12,914",""
"2020100000","2020年度","27217","大阪府 松原市","","113,842","","15,749",""
"2020100000","2020年度","27218","大阪府 大東市","","113,702","","17,163",""
"2020100000","2020年度","27219","大阪府 和泉市","","180,355","","30,727",""
"2020100000","2020年度","27220","大阪府 箕面市","","132,176","","24,371",""
"2020100000","2020年度","27221","大阪府 柏原市","","66,678","","9,452",""
"2020100000","2020年度","27222","大阪府 羽曳野市","","107,037","","15,590",""
"2020100000","2020年度","27223","大阪府 門真市","","115,558","","14,859",""
"2020100000","2020年度","27224","大阪府 摂津市","","84,206","","13,091",""
"2020100000","2020年度","27225","大阪府 高石市","","54,653","","8,650",""
"2020100000","2020年度","27226","大阪府 藤井寺市","","62,269","","9,563",""
"2020100000","2020年度","27227","大阪府 東大阪市","","434,587","","64,846",""
"2020100000","2020年度","27228","大阪府 泉南市","","58,905","","9,477",""
"2020100000","2020年度","27229","大阪府 四條畷市","","54,477","","8,721",""
"2020100000","2020年度","27230","大阪府 交野市","","74,472","","12,194",""
"2020100000","2020年度","27231","大阪府 大阪狭山市","","57,309","","9,580",""
"2020100000","2020年度","27232","大阪府 阪南市","","50,808","","7,117",""
"2020100000","2020年度","27301","大阪府 島本町","","30,668","","5,401",""
"2020100000","2020年度","27321","大阪府 豊能町","","18,183","","1,591",""
"2020100000","2020年度","27322","大阪府 能勢町","","8,979","","775",""
"2020100000","2020年度","27341","大阪府 忠岡町","","16,112","","2,521",""
"2020100000","2020年度","27361","大阪府 熊取町","","42,825","","7,069",""
"2020100000","2020年度","27362","大阪府 田尻町","","8,270","","1,449",""
"2020100000","2020年度","27366","大阪府 岬町","","14,478","","1,567",""
"2020100000","2020年度","27381","大阪府 太子町","","12,830","","2,016",""
"2020100000","2020年度","27382","大阪府 河南町","","15,320","","2,106",""
"2020100000","2020年度","27383","大阪府 千早赤阪村","","4,893","","528",""
"2020100000","2020年度","28100","兵庫県 神戸市","","1,402,061","","209,368",""
"2020100000","2020年度","28101","兵庫県 神戸市 東灘区","","197,434","","32,371",""
"2020100000","2020年度","28102","兵庫県 神戸市 灘区","","124,091","","19,350",""
"2020100000","2020年度","28105","兵庫県 神戸市 兵庫区","","95,426","","11,903",""
"2020100000","2020年度","28106","兵庫県 神戸市 長田区","","82,841","","10,128",""
"2020100000","2020年度","28107","兵庫県 神戸市 須磨区","","148,933","","20,914",""
"2020100000","2020年度","28108","兵庫県 神戸市 垂水区","","203,714","","33,051",""
"2020100000","2020年度","28109","兵庫県 神戸市 北区","","202,796","","30,914",""
"2020100000","2020年度","28110","兵庫県 神戸市 中央区","","119,907","","14,961",""
"2020100000","2020年度","28111","兵庫県 神戸市 西区","","226,919","","35,776",""
"2020100000","2020年度","28201","兵庫県 姫路市","","516,789","","84,776",""
"2020100000","2020年度","28202","兵庫県 尼崎市","","407,327","","57,842",""
"2020100000","2020年度","28203","兵庫県 明石市","","295,326","","49,114",""
"2020100000","2020年度","28204","兵庫県 西宮市","","472,036","","79,421",""
"2020100000","2020年度","28205","兵庫県 洲本市","","40,665","","5,417",""
"2020100000","2020年度","28206","兵庫県 芦屋市","","91,172","","14,100",""
"2020100000","2020年度","28207","兵庫県 伊丹市","","195,319","","32,609",""
"2020100000","2020年度","28208","兵庫県 相生市","","27,903","","3,905",""
"2020100000","2020年度","28209","兵庫県 豊岡市","","76,516","","11,724",""
"2020100000","2020年度","28210","兵庫県 加古川市","","255,588","","40,362",""
"2020100000","2020年度","28212","兵庫県 赤穂市","","45,210","","6,516",""
"2020100000","2020年度","28213","兵庫県 西脇市","","37,647","","5,670",""
"2020100000","2020年度","28214","兵庫県 宝塚市","","223,032","","35,749",""
"2020100000","2020年度","28215","兵庫県 三木市","","73,407","","10,221",""
"2020100000","2020年度","28216","兵庫県 高砂市","","86,145","","13,675",""
"2020100000","2020年度","28217","兵庫県 川西市","","151,029","","22,726",""
"2020100000","2020年度","28218","兵庫県 小野市","","46,502","","7,863",""
"2020100000","2020年度","28219","兵庫県 三田市","","108,024","","17,028",""
"2020100000","2020年度","28220","兵庫県 加西市","","41,399","","5,826",""
"2020100000","2020年度","28221","兵庫県 丹波篠山市","","38,570","","5,445",""
"2020100000","2020年度","28222","兵庫県 養父市","","22,006","","3,035",""
"2020100000","2020年度","28223","兵庫県 丹波市","","60,447","","9,209",""
"2020100000","2020年度","28224","兵庫県 南あわじ市","","43,424","","6,341",""
"2020100000","2020年度","28225","兵庫県 朝来市","","28,614","","4,250",""
"2020100000","2020年度","28226","兵庫県 淡路市","","41,488","","5,542",""
"2020100000","2020年度","28227","兵庫県 宍粟市","","34,552","","4,961",""
"2020100000","2020年度","28228","兵庫県 加東市","","38,177","","6,251",""
"2020100000","2020年度","28229","兵庫県 たつの市","","72,643","","11,257",""
"2020100000","2020年度","28301","兵庫県 猪名川町","","29,491","","4,962",""
"2020100000","2020年度","28365","兵庫県 多可町","","18,977","","2,530",""
"2020100000","2020年度","28381","兵庫県 稲美町","","29,785","","4,676",""
"2020100000","2020年度","28382","兵庫県 播磨町","","32,868","","5,716",""
"2020100000","2020年度","28442","兵庫県 市川町","","11,082","","1,432",""
"2020100000","2020年度","28443","兵庫県 福崎町","","18,514","","3,000",""
"2020100000","2020年度","28446","兵庫県 神河町","","10,553","","1,444",""
"2020100000","2020年度","28464","兵庫県 太子町","","33,011","","5,954",""
"2020100000","2020年度","28481","兵庫県 上郡町","","13,760","","1,609",""
"2020100000","2020年度","28501","兵庫県 佐用町","","15,712","","1,833",""
"2020100000","2020年度","28585","兵庫県 香美町","","15,965","","2,200",""
"2020100000","2020年度","28586","兵庫県 新温泉町","","13,191","","1,752",""
"2020100000","2020年度","29201","奈良県 奈良市","","346,733","","48,868",""
"2020100000","2020年度","29202","奈良県 大和高田市","","60,995","","7,480",""
"2020100000","2020年度","29203","奈良県 大和郡山市","","82,022","","11,300",""
"2020100000","2020年度","29204","奈良県 天理市","","62,432","","10,509",""
"2020100000","2020年度","29205","奈良県 橿原市","","118,165","","17,771",""
"2020100000","2020年度","29206","奈良県 桜井市","","53,981","","7,867",""
"2020100000","2020年度","29207","奈良県 五條市","","27,640","","2,696",""
"2020100000","2020年度","29208","奈良県 御所市","","23,764","","2,384",""
"2020100000","2020年度","29209","奈良県 生駒市","","114,942","","19,705",""
"2020100000","2020年度","29210","奈良県 香芝市","","76,817","","14,693",""
"2020100000","2020年度","29211","奈良県 葛城市","","36,460","","6,734",""
"2020100000","2020年度","29212","奈良県 宇陀市","","27,833","","3,145",""
"2020100000","2020年度","29322","奈良県 山添村","","3,185","","314",""
"2020100000","2020年度","29342","奈良県 平群町","","17,882","","2,328",""
"2020100000","2020年度","29343","奈良県 三郷町","","23,002","","3,372",""
"2020100000","2020年度","29344","奈良県 斑鳩町","","27,322","","4,594",""
"2020100000","2020年度","29345","奈良県 安堵町","","7,005","","790",""
"2020100000","2020年度","29361","奈良県 川西町","","7,998","","1,215",""
"2020100000","2020年度","29362","奈良県 三宅町","","6,354","","778",""
"2020100000","2020年度","29363","奈良県 田原本町","","30,885","","4,545",""
"2020100000","2020年度","29385","奈良県 曽爾村","","1,280","","101",""
"2020100000","2020年度","29386","奈良県 御杖村","","1,470","","66",""
"2020100000","2020年度","29401","奈良県 高取町","","6,699","","754",""
"2020100000","2020年度","29402","奈良県 明日香村","","5,154","","633",""
"2020100000","2020年度","29424","奈良県 上牧町","","21,577","","2,760",""
"2020100000","2020年度","29425","奈良県 王寺町","","23,647","","4,112",""
"2020100000","2020年度","29426","奈良県 広陵町","","33,517","","6,133",""
"2020100000","2020年度","29427","奈良県 河合町","","16,887","","2,175",""
"2020100000","2020年度","29441","奈良県 吉野町","","6,164","","463",""
"2020100000","2020年度","29442","奈良県 大淀町","","16,479","","2,113",""
"2020100000","2020年度","29443","奈良県 下市町","","5,000","","410",""
"2020100000","2020年度","29444","奈良県 黒滝村","","617","","47",""
"2020100000","2020年度","29446","奈良県 天川村","","1,175","","105",""
"2020100000","2020年度","29447","奈良県 野迫川村","","351","","20",""
"2020100000","2020年度","29449","奈良県 十津川村","","3,043","","432",""
"2020100000","2020年度","29450","奈良県 下北山村","","746","","56",""
"2020100000","2020年度","29451","奈良県 上北山村","","443","","17",""
"2020100000","2020年度","29452","奈良県 川上村","","1,143","","78",""
"2020100000","2020年度","29453","奈良県 東吉野村","","1,480","","97",""
"2020100000","2020年度","30201","和歌山県 和歌山市","","352,193","","51,566",""
"2020100000","2020年度","30202","和歌山県 海南市","","47,835","","6,080",""
"2020100000","2020年度","30203","和歌山県 橋本市","","60,238","","8,715",""
"2020100000","2020年度","30204","和歌山県 有田市","","26,242","","3,555",""
"2020100000","2020年度","30205","和歌山県 御坊市","","22,999","","3,354",""
"2020100000","2020年度","30206","和歌山県 田辺市","","68,975","","9,886",""
"2020100000","2020年度","30207","和歌山県 新宮市","","26,508","","3,584",""
"2020100000","2020年度","30208","和歌山県 紀の川市","","58,120","","8,123",""
"2020100000","2020年度","30209","和歌山県 岩出市","","52,937","","9,034",""
"2020100000","2020年度","30304","和歌山県 紀美野町","","8,221","","749",""
"2020100000","2020年度","30341","和歌山県 かつらぎ町","","15,864","","2,044",""
"2020100000","2020年度","30343","和歌山県 九度山町","","3,850","","358",""
"2020100000","2020年度","30344","和歌山県 高野町","","2,936","","340",""
"2020100000","2020年度","30361","和歌山県 湯浅町","","11,018","","1,474",""
"2020100000","2020年度","30362","和歌山県 広川町","","6,717","","1,010",""
"2020100000","2020年度","30366","和歌山県 有田川町","","25,167","","3,926",""
"2020100000","2020年度","30381","和歌山県 美浜町","","6,831","","871",""
"2020100000","2020年度","30382","和歌山県 日高町","","7,644","","1,447",""
"2020100000","2020年度","30383","和歌山県 由良町","","5,314","","617",""
"2020100000","2020年度","30390","和歌山県 印南町","","7,684","","1,154",""
"2020100000","2020年度","30391","和歌山県 みなべ町","","11,710","","1,828",""
"2020100000","2020年度","30392","和歌山県 日高川町","","9,185","","1,504",""
"2020100000","2020年度","30401","和歌山県 白浜町","","19,989","","2,402",""
"2020100000","2020年度","30404","和歌山県 上富田町","","15,095","","2,622",""
"2020100000","2020年度","30406","和歌山県 すさみ町","","3,649","","366",""
"2020100000","2020年度","30421","和歌山県 那智勝浦町","","14,016","","1,683",""
"2020100000","2020年度","30422","和歌山県 太地町","","2,779","","259",""
"2020100000","2020年度","30424","和歌山県 古座川町","","2,468","","222",""
"2020100000","2020年度","30427","和歌山県 北山村","","404","","46",""
"2020100000","2020年度","30428","和歌山県 串本町","","14,820","","1,519",""
"2020100000","2020年度","31201","鳥取県 鳥取市","","185,241","","29,152",""
"2020100000","2020年度","31202","鳥取県 米子市","","143,338","","23,475",""
"2020100000","2020年度","31203","鳥取県 倉吉市","","45,956","","7,051",""
"2020100000","2020年度","31204","鳥取県 境港市","","32,151","","4,763",""
"2020100000","2020年度","31302","鳥取県 岩美町","","10,718","","1,465",""
"2020100000","2020年度","31325","鳥取県 若桜町","","2,834","","241",""
"2020100000","2020年度","31328","鳥取県 智頭町","","6,359","","741",""
"2020100000","2020年度","31329","鳥取県 八頭町","","15,868","","2,291",""
"2020100000","2020年度","31364","鳥取県 三朝町","","5,995","","849",""
"2020100000","2020年度","31370","鳥取県 湯梨浜町","","15,955","","2,724",""
"2020100000","2020年度","31371","鳥取県 琴浦町","","16,166","","2,439",""
"2020100000","2020年度","31372","鳥取県 北栄町","","14,121","","2,250",""
"2020100000","2020年度","31384","鳥取県 日吉津村","","3,448","","625",""
"2020100000","2020年度","31386","鳥取県 大山町","","15,251","","2,096",""
"2020100000","2020年度","31389","鳥取県 南部町","","10,228","","1,497",""
"2020100000","2020年度","31390","鳥取県 伯耆町","","10,636","","1,537",""
"2020100000","2020年度","31401","鳥取県 日南町","","4,168","","364",""
"2020100000","2020年度","31402","鳥取県 日野町","","2,884","","260",""
"2020100000","2020年度","31403","鳥取県 江府町","","2,662","","247",""
"2020100000","2020年度","32201","島根県 松江市","","198,573","","31,884",""
"2020100000","2020年度","32202","島根県 浜田市","","53,624","","7,301",""
"2020100000","2020年度","32203","島根県 出雲市","","166,846","","28,285",""
"2020100000","2020年度","32204","島根県 益田市","","44,089","","6,685",""
"2020100000","2020年度","32205","島根県 大田市","","32,347","","4,509",""
"2020100000","2020年度","32206","島根県 安来市","","36,697","","5,340",""
"2020100000","2020年度","32207","島根県 江津市","","22,650","","3,241",""
"2020100000","2020年度","32209","島根県 雲南市","","35,771","","4,975",""
"2020100000","2020年度","32343","島根県 奥出雲町","","11,759","","1,436",""
"2020100000","2020年度","32386","島根県 飯南町","","4,535","","585",""
"2020100000","2020年度","32441","島根県 川本町","","3,229","","483",""
"2020100000","2020年度","32448","島根県 美郷町","","4,337","","596",""
"2020100000","2020年度","32449","島根県 邑南町","","10,063","","1,374",""
"2020100000","2020年度","32501","島根県 津和野町","","6,823","","768",""
"2020100000","2020年度","32505","島根県 吉賀町","","5,855","","691",""
"2020100000","2020年度","32525","島根県 海士町","","2,255","","343",""
"2020100000","2020年度","32526","島根県 西ノ島町","","2,757","","287",""
"2020100000","2020年度","32527","島根県 知夫村","","631","","81",""
"2020100000","2020年度","32528","島根県 隠岐の島町","","13,356","","1,907",""
"2020100000","2020年度","33100","岡山県 岡山市","","694,651","","112,765",""
"2020100000","2020年度","33101","岡山県 岡山市 北区","","296,466","","46,273",""
"2020100000","2020年度","33102","岡山県 岡山市 中区","","144,707","","25,317",""
"2020100000","2020年度","33103","岡山県 岡山市 東区","","90,354","","13,660",""
"2020100000","2020年度","33104","岡山県 岡山市 南区","","163,124","","27,515",""
"2020100000","2020年度","33202","岡山県 倉敷市","","440,084","","71,129",""
"2020100000","2020年度","33203","岡山県 津山市","","97,681","","15,835",""
"2020100000","2020年度","33204","岡山県 玉野市","","55,556","","6,956",""
"2020100000","2020年度","33205","岡山県 笠岡市","","45,238","","5,528",""
"2020100000","2020年度","33207","岡山県 井原市","","37,788","","4,982",""
"2020100000","2020年度","33208","岡山県 総社市","","66,634","","11,569",""
"2020100000","2020年度","33209","岡山県 高梁市","","28,056","","3,264",""
"2020100000","2020年度","33210","岡山県 新見市","","27,757","","3,478",""
"2020100000","2020年度","33211","岡山県 備前市","","31,623","","3,722",""
"2020100000","2020年度","33212","岡山県 瀬戸内市","","35,407","","5,096",""
"2020100000","2020年度","33213","岡山県 赤磐市","","42,018","","6,960",""
"2020100000","2020年度","33214","岡山県 真庭市","","42,384","","5,968",""
"2020100000","2020年度","33215","岡山県 美作市","","25,456","","3,209",""
"2020100000","2020年度","33216","岡山県 浅口市","","32,437","","4,507",""
"2020100000","2020年度","33346","岡山県 和気町","","13,351","","1,611",""
"2020100000","2020年度","33423","岡山県 早島町","","12,285","","2,399",""
"2020100000","2020年度","33445","岡山県 里庄町","","10,795","","1,831",""
"2020100000","2020年度","33461","岡山県 矢掛町","","13,039","","1,772",""
"2020100000","2020年度","33586","岡山県 新庄村","","802","","115",""
"2020100000","2020年度","33606","岡山県 鏡野町","","11,950","","1,779",""
"2020100000","2020年度","33622","岡山県 勝央町","","10,835","","1,854",""
"2020100000","2020年度","33623","岡山県 奈義町","","5,552","","871",""
"2020100000","2020年度","33643","岡山県 西粟倉村","","1,392","","214",""
"2020100000","2020年度","33663","岡山県 久米南町","","4,493","","560",""
"2020100000","2020年度","33666","岡山県 美咲町","","12,978","","1,780",""
"2020100000","2020年度","33681","岡山県 吉備中央町","","10,658","","1,405",""
"2020100000","2020年度","34100","広島県 広島市","","1,159,414","","191,565",""
"2020100000","2020年度","34101","広島県 広島市 中区","","133,459","","17,712",""
"2020100000","2020年度","34102","広島県 広島市 東区","","117,158","","19,405",""
"2020100000","2020年度","34103","広島県 広島市 南区","","140,683","","22,459",""
"2020100000","2020年度","34104","広島県 広島市 西区","","177,416","","28,151",""
"2020100000","2020年度","34105","広島県 広島市 安佐南区","","240,833","","47,239",""
"2020100000","2020年度","34106","広島県 広島市 安佐北区","","136,684","","19,849",""
"2020100000","2020年度","34107","広島県 広島市 安芸区","","75,514","","12,909",""
"2020100000","2020年度","34108","広島県 広島市 佐伯区","","137,667","","23,841",""
"2020100000","2020年度","34202","広島県 呉市","","210,692","","28,512",""
"2020100000","2020年度","34203","広島県 竹原市","","23,661","","2,694",""
"2020100000","2020年度","34204","広島県 三原市","","88,139","","12,981",""
"2020100000","2020年度","34205","広島県 尾道市","","127,797","","17,683",""
"2020100000","2020年度","34207","広島県 福山市","","446,471","","73,464",""
"2020100000","2020年度","34208","広島県 府中市","","37,039","","4,891",""
"2020100000","2020年度","34209","広島県 三次市","","49,622","","7,304",""
"2020100000","2020年度","34210","広島県 庄原市","","33,126","","4,257",""
"2020100000","2020年度","34211","広島県 大竹市","","25,944","","3,466",""
"2020100000","2020年度","34212","広島県 東広島市","","185,140","","32,258",""
"2020100000","2020年度","34213","広島県 廿日市市","","112,237","","18,059",""
"2020100000","2020年度","34214","広島県 安芸高田市","","25,724","","3,244",""
"2020100000","2020年度","34215","広島県 江田島市","","21,315","","2,049",""
"2020100000","2020年度","34302","広島県 府中町","","50,362","","8,955",""
"2020100000","2020年度","34304","広島県 海田町","","28,701","","5,233",""
"2020100000","2020年度","34307","広島県 熊野町","","22,601","","3,530",""
"2020100000","2020年度","34309","広島県 坂町","","12,385","","2,195",""
"2020100000","2020年度","34368","広島県 安芸太田町","","5,698","","593",""
"2020100000","2020年度","34369","広島県 北広島町","","17,065","","2,380",""
"2020100000","2020年度","34431","広島県 大崎上島町","","7,012","","929",""
"2020100000","2020年度","34462","広島県 世羅町","","14,859","","1,923",""
"2020100000","2020年度","34545","広島県 神石高原町","","8,159","","897",""
"2020100000","2020年度","35201","山口県 下関市","","249,196","","34,454",""
"2020100000","2020年度","35202","山口県 宇部市","","159,420","","22,971",""
"2020100000","2020年度","35203","山口県 山口市","","189,145","","29,520",""
"2020100000","2020年度","35204","山口県 萩市","","44,203","","4,920",""
"2020100000","2020年度","35206","山口県 防府市","","111,943","","17,821",""
"2020100000","2020年度","35207","山口県 下松市","","55,204","","9,371",""
"2020100000","2020年度","35208","山口県 岩国市","","126,304","","17,881",""
"2020100000","2020年度","35210","山口県 光市","","49,062","","7,077",""
"2020100000","2020年度","35211","山口県 長門市","","32,030","","3,865",""
"2020100000","2020年度","35212","山口県 柳井市","","30,424","","4,073",""
"2020100000","2020年度","35213","山口県 美祢市","","23,011","","2,488",""
"2020100000","2020年度","35215","山口県 周南市","","132,140","","19,102",""
"2020100000","2020年度","35216","山口県 山陽小野田市","","59,330","","9,038",""
"2020100000","2020年度","35305","山口県 周防大島町","","14,699","","1,305",""
"2020100000","2020年度","35321","山口県 和木町","","5,929","","1,202",""
"2020100000","2020年度","35341","山口県 上関町","","2,338","","182",""
