Code,Long,Lat,Flag
,140.38125,35.6083333333333,0
,140.375,35.6083333333333,0
,140.375,35.6041666666667,0
534033204,140.38125,35.6041666666667,1
,140.3875,35.6041666666667,0
,140.3875,35.6083333333333,0
,140.38125,35.6083333333333,0
,140.38125,35.6041666666667,0
534044091,140.6125,35.6666666666667,1
,140.61875,35.6666666666667,0
,140.61875,35.6708333333333,0
,140.6125,35.6708333333333,0
,140.6125,35.6666666666667,0
534044092,140.61875,35.6666666666667,1
,140.625,35.6666666666667,0
,140.625,35.6708333333333,0
,140.61875,35.6708333333333,0
,140.61875,35.6666666666667,0
534044093,140.6125,35.6708333333333,1
,140.61875,35.6708333333333,0
,140.61875,35.675,0
,140.6125,35.675,0
,140.6125,35.6708333333333,0
534044094,140.61875,35.6708333333333,1
,140.625,35.6708333333333,0
,140.625,35.675,0
,140.61875,35.675,0
,140.61875,35.6708333333333,0
534044181,140.6,35.675,1
,140.60625,35.675,0
,140.60625,35.6791666666667,0
,140.6,35.6791666666667,0
,140.6,35.675,0
534044182,140.60625,35.675,1
,140.6125,35.675,0
,140.6125,35.6791666666667,0
,140.60625,35.6791666666667,0
,140.60625,35.675,0
534044183,140.6,35.6791666666667,1
,140.60625,35.6791666666667,0
,140.60625,35.6833333333333,0
,140.6,35.6833333333333,0
,140.6,35.6791666666667,0
534044184,140.60625,35.6791666666667,1
,140.6125,35.6791666666667,0
,140.6125,35.6833333333333,0
,140.60625,35.6833333333333,0
,140.60625,35.6791666666667,0
534044191,140.6125,35.675,1
,140.61875,35.675,0
,140.61875,35.6791666666667,0
,140.6125,35.6791666666667,0
,140.6125,35.675,0
534044192,140.61875,35.675,1
,140.625,35.675,0
,140.625,35.6791666666667,0
,140.61875,35.6791666666667,0
,140.61875,35.675,0
534044193,140.6125,35.6791666666667,1
,140.61875,35.6791666666667,0
,140.61875,35.6833333333333,0
,140.6125,35.6833333333333,0
,140.6125,35.6791666666667,0
534044194,140.61875,35.6791666666667,1
,140.625,35.6791666666667,0
,140.625,35.6833333333333,0
,140.61875,35.6833333333333,0
,140.61875,35.6791666666667,0
534044281,140.6,35.6833333333333,1
,140.60625,35.6833333333333,0
,140.60625,35.6875,0
,140.6,35.6875,0
,140.6,35.6833333333333,0
534044282,140.60625,35.6833333333333,1
,140.6125,35.6833333333333,0
,140.6125,35.6875,0
,140.60625,35.6875,0
,140.60625,35.6833333333333,0
534044283,140.6,35.6875,1
,140.60625,35.6875,0
,140.60625,35.6916666666667,0
,140.6,35.6916666666667,0
,140.6,35.6875,0
534044284,140.60625,35.6875,1
,140.6125,35.6875,0
,140.6125,35.6916666666667,0
,140.60625,35.6916666666667,0
,140.60625,35.6875,0
534044291,140.6125,35.6833333333333,1
,140.61875,35.6833333333333,0
,140.61875,35.6875,0
,140.6125,35.6875,0
,140.6125,35.6833333333333,0
534044292,140.61875,35.6833333333333,1
,140.625,35.6833333333333,0
,140.625,35.6875,0
,140.61875,35.6875,0
,140.61875,35.6833333333333,0
534044293,140.6125,35.6875,1
,140.61875,35.6875,0
,140.61875,35.6916666666667,0
,140.6125,35.6916666666667,0
,140.6125,35.6875,0
534044294,140.61875,35.6875,1
,140.625,35.6875,0
,140.625,35.6916666666667,0
,140.61875,35.6916666666667,0
,140.61875,35.6875,0
534044381,140.6,35.6916666666667,1
,140.60625,35.6916666666667,0
,140.60625,35.6958333333333,0
,140.6,35.6958333333333,0
,140.6,35.6916666666667,0
534044382,140.60625,35.6916666666667,1
,140.6125,35.6916666666667,0
,140.6125,35.6958333333333,0
,140.60625,35.6958333333333,0
,140.60625,35.6916666666667,0
534044383,140.6,35.6958333333333,1
,140.60625,35.6958333333333,0
,140.60625,35.7,0
,140.6,35.7,0
,140.6,35.6958333333333,0
534044384,140.60625,35.6958333333333,1
,140.6125,35.6958333333333,0
,140.6125,35.7,0
,140.60625,35.7,0
,140.60625,35.6958333333333,0
534044391,140.6125,35.6916666666667,1
,140.61875,35.6916666666667,0
,140.61875,35.6958333333333,0
,140.6125,35.6958333333333,0
,140.6125,35.6916666666667,0
534044392,140.61875,35.6916666666667,1
,140.625,35.6916666666667,0
,140.625,35.6958333333333,0
,140.61875,35.6958333333333,0
,140.61875,35.6916666666667,0
534044393,140.6125,35.6958333333333,1
,140.61875,35.6958333333333,0
,140.61875,35.7,0
,140.6125,35.7,0
,140.6125,35.6958333333333,0
534044394,140.61875,35.6958333333333,1
,140.625,35.6958333333333,0
,140.625,35.7,0
,140.61875,35.7,0
,140.61875,35.6958333333333,0
534044471,140.5875,35.7,1
,140.59375,35.7,0
,140.59375,35.7041666666667,0
,140.5875,35.7041666666667,0
,140.5875,35.7,0
534044472,140.59375,35.7,1
,140.6,35.7,0
,140.6,35.7041666666667,0
,140.59375,35.7041666666667,0
,140.59375,35.7,0
534044473,140.5875,35.7041666666667,1
,140.59375,35.7041666666667,0
,140.59375,35.7083333333333,0
,140.5875,35.7083333333333,0
,140.5875,35.7041666666667,0
534044474,140.59375,35.7041666666667,1
,140.6,35.7041666666667,0
,140.6,35.7083333333333,0
,140.59375,35.7083333333333,0
,140.59375,35.7041666666667,0
534044481,140.6,35.7,1
,140.60625,35.7,0
,140.60625,35.7041666666667,0
,140.6,35.7041666666667,0
,140.6,35.7,0
534044482,140.60625,35.7,1
,140.6125,35.7,0
,140.6125,35.7041666666667,0
,140.60625,35.7041666666667,0
,140.60625,35.7,0
534044483,140.6,35.7041666666667,1
,140.60625,35.7041666666667,0
,140.60625,35.7083333333333,0
,140.6,35.7083333333333,0
,140.6,35.7041666666667,0
534044484,140.60625,35.7041666666667,1
,140.6125,35.7041666666667,0
,140.6125,35.7083333333333,0
,140.60625,35.7083333333333,0
,140.60625,35.7041666666667,0
534044491,140.6125,35.7,1
,140.61875,35.7,0
,140.61875,35.7041666666667,0
,140.6125,35.7041666666667,0
,140.6125,35.7,0
534044492,140.61875,35.7,1
,140.625,35.7,0
,140.625,35.7041666666667,0
,140.61875,35.7041666666667,0
,140.61875,35.7,0
534044493,140.6125,35.7041666666667,1
,140.61875,35.7041666666667,0
,140.61875,35.7083333333333,0
,140.6125,35.7083333333333,0
,140.6125,35.7041666666667,0
534044494,140.61875,35.7041666666667,1
,140.625,35.7041666666667,0
,140.625,35.7083333333333,0
,140.61875,35.7083333333333,0
,140.61875,35.7041666666667,0
534044561,140.575,35.7083333333333,1
,140.58125,35.7083333333333,0
,140.58125,35.7125,0
,140.575,35.7125,0
,140.575,35.7083333333333,0
534044562,140.58125,35.7083333333333,1
,140.5875,35.7083333333333,0
,140.5875,35.7125,0
,140.58125,35.7125,0
,140.58125,35.7083333333333,0
534044563,140.575,35.7125,1
,140.58125,35.7125,0
,140.58125,35.7166666666667,0
,140.575,35.7166666666667,0
,140.575,35.7125,0
534044564,140.58125,35.7125,1
,140.5875,35.7125,0
,140.5875,35.7166666666667,0
,140.58125,35.7166666666667,0
,140.58125,35.7125,0
534044571,140.5875,35.7083333333333,1
,140.59375,35.7083333333333,0
,140.59375,35.7125,0
,140.5875,35.7125,0
,140.5875,35.7083333333333,0
534044572,140.59375,35.7083333333333,1
,140.6,35.7083333333333,0
,140.6,35.7125,0
,140.59375,35.7125,0
,140.59375,35.7083333333333,0
534044573,140.5875,35.7125,1
,140.59375,35.7125,0
,140.59375,35.7166666666667,0
,140.5875,35.7166666666667,0
,140.5875,35.7125,0
534044574,140.59375,35.7125,1
,140.6,35.7125,0
,140.6,35.7166666666667,0
,140.59375,35.7166666666667,0
,140.59375,35.7125,0
534044581,140.6,35.7083333333333,1
,140.60625,35.7083333333333,0
,140.60625,35.7125,0
,140.6,35.7125,0
,140.6,35.7083333333333,0
534044582,140.60625,35.7083333333333,1
,140.6125,35.7083333333333,0
,140.6125,35.7125,0
,140.60625,35.7125,0
,140.60625,35.7083333333333,0
534044583,140.6,35.7125,1
,140.60625,35.7125,0
,140.60625,35.7166666666667,0
,140.6,35.7166666666667,0
,140.6,35.7125,0
534044584,140.60625,35.7125,1
,140.6125,35.7125,0
,140.6125,35.7166666666667,0
,140.60625,35.7166666666667,0
,140.60625,35.7125,0
534044591,140.6125,35.7083333333333,1
,140.61875,35.7083333333333,0
,140.61875,35.7125,0
,140.6125,35.7125,0
,140.6125,35.7083333333333,0
534044592,140.61875,35.7083333333333,1
,140.625,35.7083333333333,0
,140.625,35.7125,0
,140.61875,35.7125,0
,140.61875,35.7083333333333,0
534044593,140.6125,35.7125,1
,140.61875,35.7125,0
,140.61875,35.7166666666667,0
,140.6125,35.7166666666667,0
,140.6125,35.7125,0
534044594,140.61875,35.7125,1
,140.625,35.7125,0
,140.625,35.7166666666667,0
,140.61875,35.7166666666667,0
,140.61875,35.7125,0
534044661,140.575,35.7166666666667,1
,140.58125,35.7166666666667,0
,140.58125,35.7208333333333,0
,140.575,35.7208333333333,0
,140.575,35.7166666666667,0
534044662,140.58125,35.7166666666667,1
,140.5875,35.7166666666667,0
,140.5875,35.7208333333333,0
,140.58125,35.7208333333333,0
,140.58125,35.7166666666667,0
534044663,140.575,35.7208333333333,1
,140.58125,35.7208333333333,0
,140.58125,35.725,0
,140.575,35.725,0
,140.575,35.7208333333333,0
534044664,140.58125,35.7208333333333,1
,140.5875,35.7208333333333,0
,140.5875,35.725,0
,140.58125,35.725,0
,140.58125,35.7208333333333,0
534044671,140.5875,35.7166666666667,1
,140.59375,35.7166666666667,0
,140.59375,35.7208333333333,0
,140.5875,35.7208333333333,0
,140.5875,35.7166666666667,0
534044672,140.59375,35.7166666666667,1
,140.6,35.7166666666667,0
,140.6,35.7208333333333,0
,140.59375,35.7208333333333,0
,140.59375,35.7166666666667,0
534044673,140.5875,35.7208333333333,1
,140.59375,35.7208333333333,0
,140.59375,35.725,0
,140.5875,35.725,0
,140.5875,35.7208333333333,0
534044674,140.59375,35.7208333333333,1
,140.6,35.7208333333333,0
,140.6,35.725,0
,140.59375,35.725,0
,140.59375,35.7208333333333,0
534044681,140.6,35.7166666666667,1
,140.60625,35.7166666666667,0
,140.60625,35.7208333333333,0
,140.6,35.7208333333333,0
,140.6,35.7166666666667,0
534044682,140.60625,35.7166666666667,1
,140.6125,35.7166666666667,0
,140.6125,35.7208333333333,0
,140.60625,35.7208333333333,0
,140.60625,35.7166666666667,0
534044683,140.6,35.7208333333333,1
,140.60625,35.7208333333333,0
,140.60625,35.725,0
,140.6,35.725,0
,140.6,35.7208333333333,0
534044684,140.60625,35.7208333333333,1
,140.6125,35.7208333333333,0
,140.6125,35.725,0
,140.60625,35.725,0
,140.60625,35.7208333333333,0
534044691,140.6125,35.7166666666667,1
,140.61875,35.7166666666667,0
,140.61875,35.7208333333333,0
,140.6125,35.7208333333333,0
,140.6125,35.7166666666667,0
534044692,140.61875,35.7166666666667,1
,140.625,35.7166666666667,0
,140.625,35.7208333333333,0
,140.61875,35.7208333333333,0
,140.61875,35.7166666666667,0
534044693,140.6125,35.7208333333333,1
,140.61875,35.7208333333333,0
,140.61875,35.725,0
,140.6125,35.725,0
,140.6125,35.7208333333333,0
534044694,140.61875,35.7208333333333,1
,140.625,35.7208333333333,0
,140.625,35.725,0
,140.61875,35.725,0
,140.61875,35.7208333333333,0
534044771,140.5875,35.725,1
,140.59375,35.725,0
,140.59375,35.7291666666667,0
,140.5875,35.7291666666667,0
,140.5875,35.725,0
534044772,140.59375,35.725,1
,140.6,35.725,0
,140.6,35.7291666666667,0
,140.59375,35.7291666666667,0
,140.59375,35.725,0
534044773,140.5875,35.7291666666667,1
,140.59375,35.7291666666667,0
,140.59375,35.7333333333333,0
,140.5875,35.7333333333333,0
,140.5875,35.7291666666667,0
534044774,140.59375,35.7291666666667,1
,140.6,35.7291666666667,0
,140.6,35.7333333333333,0
,140.59375,35.7333333333333,0
,140.59375,35.7291666666667,0
534044781,140.6,35.725,1
,140.60625,35.725,0
,140.60625,35.7291666666667,0
,140.6,35.7291666666667,0
,140.6,35.725,0
534044782,140.60625,35.725,1
,140.6125,35.725,0
,140.6125,35.7291666666667,0
,140.60625,35.7291666666667,0
,140.60625,35.725,0
534044783,140.6,35.7291666666667,1
,140.60625,35.7291666666667,0
,140.60625,35.7333333333333,0
,140.6,35.7333333333333,0
,140.6,35.7291666666667,0
534044784,140.60625,35.7291666666667,1
,140.6125,35.7291666666667,0
,140.6125,35.7333333333333,0
,140.60625,35.7333333333333,0
,140.60625,35.7291666666667,0
534044791,140.6125,35.725,1
,140.61875,35.725,0
,140.61875,35.7291666666667,0
,140.6125,35.7291666666667,0
,140.6125,35.725,0
534044792,140.61875,35.725,1
,140.625,35.725,0
,140.625,35.7291666666667,0
,140.61875,35.7291666666667,0
,140.61875,35.725,0
534044793,140.6125,35.7291666666667,1
,140.61875,35.7291666666667,0
,140.61875,35.7333333333333,0
,140.6125,35.7333333333333,0
,140.6125,35.7291666666667,0
534044794,140.61875,35.7291666666667,1
,140.625,35.7291666666667,0
,140.625,35.7333333333333,0
,140.61875,35.7333333333333,0
,140.61875,35.7291666666667,0
534044851,140.5625,35.7333333333333,1
,140.56875,35.7333333333333,0
,140.56875,35.7375,0
,140.5625,35.7375,0
,140.5625,35.7333333333333,0
534044852,140.56875,35.7333333333333,1
,140.575,35.7333333333333,0
,140.575,35.7375,0
,140.56875,35.7375,0
,140.56875,35.7333333333333,0
534044853,140.5625,35.7375,1
,140.56875,35.7375,0
,140.56875,35.7416666666667,0
,140.5625,35.7416666666667,0
,140.5625,35.7375,0
534044854,140.56875,35.7375,1
,140.575,35.7375,0
,140.575,35.7416666666667,0
,140.56875,35.7416666666667,0
,140.56875,35.7375,0
534044861,140.575,35.7333333333333,1
,140.58125,35.7333333333333,0
,140.58125,35.7375,0
,140.575,35.7375,0
,140.575,35.7333333333333,0
534044862,140.58125,35.7333333333333,1
,140.5875,35.7333333333333,0
,140.5875,35.7375,0
,140.58125,35.7375,0
,140.58125,35.7333333333333,0
534044863,140.575,35.7375,1
,140.58125,35.7375,0
,140.58125,35.7416666666667,0
,140.575,35.7416666666667,0
,140.575,35.7375,0
534044864,140.58125,35.7375,1
,140.5875,35.7375,0
,140.5875,35.7416666666667,0
,140.58125,35.7416666666667,0
,140.58125,35.7375,0
534044871,140.5875,35.7333333333333,1
,140.59375,35.7333333333333,0
,140.59375,35.7375,0
,140.5875,35.7375,0
,140.5875,35.7333333333333,0
534044872,140.59375,35.7333333333333,1
,140.6,35.7333333333333,0
,140.6,35.7375,0
,140.59375,35.7375,0
,140.59375,35.7333333333333,0
534044873,140.5875,35.7375,1
,140.59375,35.7375,0
,140.59375,35.7416666666667,0
,140.5875,35.7416666666667,0
,140.5875,35.7375,0
534044874,140.59375,35.7375,1
,140.6,35.7375,0
,140.6,35.7416666666667,0
,140.59375,35.7416666666667,0
,140.59375,35.7375,0
534044881,140.6,35.7333333333333,1
,140.60625,35.7333333333333,0
,140.60625,35.7375,0
,140.6,35.7375,0
,140.6,35.7333333333333,0
534044882,140.60625,35.7333333333333,1
,140.6125,35.7333333333333,0
,140.6125,35.7375,0
,140.60625,35.7375,0
,140.60625,35.7333333333333,0
534044883,140.6,35.7375,1
,140.60625,35.7375,0
,140.60625,35.7416666666667,0
,140.6,35.7416666666667,0
,140.6,35.7375,0
534044884,140.60625,35.7375,1
,140.6125,35.7375,0
,140.6125,35.7416666666667,0
,140.60625,35.7416666666667,0
,140.60625,35.7375,0
534044891,140.6125,35.7333333333333,1
,140.61875,35.7333333333333,0
,140.61875,35.7375,0
,140.6125,35.7375,0
,140.6125,35.7333333333333,0
534044892,140.61875,35.7333333333333,1
,140.625,35.7333333333333,0
,140.625,35.7375,0
,140.61875,35.7375,0
,140.61875,35.7333333333333,0
534044893,140.6125,35.7375,1
,140.61875,35.7375,0
,140.61875,35.7416666666667,0
,140.6125,35.7416666666667,0
,140.6125,35.7375,0
534044894,140.61875,35.7375,1
,140.625,35.7375,0
,140.625,35.7416666666667,0
,140.61875,35.7416666666667,0
,140.61875,35.7375,0
534044951,140.5625,35.7416666666667,1
,140.56875,35.7416666666667,0
,140.56875,35.7458333333333,0
,140.5625,35.7458333333333,0
,140.5625,35.7416666666667,0
534044952,140.56875,35.7416666666667,1
,140.575,35.7416666666667,0
,140.575,35.7458333333333,0
,140.56875,35.7458333333333,0
,140.56875,35.7416666666667,0
534044953,140.5625,35.7458333333333,1
,140.56875,35.7458333333333,0
,140.56875,35.75,0
,140.5625,35.75,0
,140.5625,35.7458333333333,0
534044954,140.56875,35.7458333333333,1
,140.575,35.7458333333333,0
,140.575,35.75,0
,140.56875,35.75,0
,140.56875,35.7458333333333,0
534044961,140.575,35.7416666666667,1
,140.58125,35.7416666666667,0
,140.58125,35.7458333333333,0
,140.575,35.7458333333333,0
,140.575,35.7416666666667,0
534044962,140.58125,35.7416666666667,1
,140.5875,35.7416666666667,0
,140.5875,35.7458333333333,0
,140.58125,35.7458333333333,0
,140.58125,35.7416666666667,0
534044963,140.575,35.7458333333333,1
,140.58125,35.7458333333333,0
,140.58125,35.75,0
,140.575,35.75,0
,140.575,35.7458333333333,0
534044964,140.58125,35.7458333333333,1
,140.5875,35.7458333333333,0
,140.5875,35.75,0
,140.58125,35.75,0
,140.58125,35.7458333333333,0
534044971,140.5875,35.7416666666667,1
,140.59375,35.7416666666667,0
,140.59375,35.7458333333333,0
,140.5875,35.7458333333333,0
,140.5875,35.7416666666667,0
534044972,140.59375,35.7416666666667,1
,140.6,35.7416666666667,0
,140.6,35.7458333333333,0
,140.59375,35.7458333333333,0
,140.59375,35.7416666666667,0
534044973,140.5875,35.7458333333333,1
,140.59375,35.7458333333333,0
,140.59375,35.75,0
,140.5875,35.75,0
,140.5875,35.7458333333333,0
534044974,140.59375,35.7458333333333,1
,140.6,35.7458333333333,0
,140.6,35.75,0
,140.59375,35.75,0
,140.59375,35.7458333333333,0
534044981,140.6,35.7416666666667,1
,140.60625,35.7416666666667,0
,140.60625,35.7458333333333,0
,140.6,35.7458333333333,0
,140.6,35.7416666666667,0
534044982,140.60625,35.7416666666667,1
,140.6125,35.7416666666667,0
,140.6125,35.7458333333333,0
,140.60625,35.7458333333333,0
,140.60625,35.7416666666667,0
534044983,140.6,35.7458333333333,1
,140.60625,35.7458333333333,0
,140.60625,35.75,0
,140.6,35.75,0
,140.6,35.7458333333333,0
534044984,140.60625,35.7458333333333,1
,140.6125,35.7458333333333,0
,140.6125,35.75,0
,140.60625,35.75,0
,140.60625,35.7458333333333,0
534044991,140.6125,35.7416666666667,1
,140.61875,35.7416666666667,0
,140.61875,35.7458333333333,0
,140.6125,35.7458333333333,0
,140.6125,35.7416666666667,0
534044992,140.61875,35.7416666666667,1
,140.625,35.7416666666667,0
,140.625,35.7458333333333,0
,140.61875,35.7458333333333,0
,140.61875,35.7416666666667,0
534044993,140.6125,35.7458333333333,1
,140.61875,35.7458333333333,0
,140.61875,35.75,0
,140.6125,35.75,0
,140.6125,35.7458333333333,0
534044994,140.61875,35.7458333333333,1
,140.625,35.7458333333333,0
,140.625,35.75,0
,140.61875,35.75,0
,140.61875,35.7458333333333,0
534045001,140.625,35.6666666666667,1
,140.63125,35.6666666666667,0
,140.63125,35.6708333333333,0
,140.625,35.6708333333333,0
,140.625,35.6666666666667,0
534045002,140.63125,35.6666666666667,1
,140.6375,35.6666666666667,0
,140.6375,35.6708333333333,0
,140.63125,35.6708333333333,0
,140.63125,35.6666666666667,0
534045003,140.625,35.6708333333333,1
,140.63125,35.6708333333333,0
,140.63125,35.675,0
,140.625,35.675,0
,140.625,35.6708333333333,0
534045004,140.63125,35.6708333333333,1
,140.6375,35.6708333333333,0
,140.6375,35.675,0
,140.63125,35.675,0
,140.63125,35.6708333333333,0
534045101,140.625,35.675,1
,140.63125,35.675,0
,140.63125,35.6791666666667,0
,140.625,35.6791666666667,0
,140.625,35.675,0
534045102,140.63125,35.675,1
,140.6375,35.675,0
,140.6375,35.6791666666667,0
,140.63125,35.6791666666667,0
,140.63125,35.675,0
534045103,140.625,35.6791666666667,1
,140.63125,35.6791666666667,0
,140.63125,35.6833333333333,0
,140.625,35.6833333333333,0
,140.625,35.6791666666667,0
534045104,140.63125,35.6791666666667,1
,140.6375,35.6791666666667,0
,140.6375,35.6833333333333,0
,140.63125,35.6833333333333,0
,140.63125,35.6791666666667,0
534045111,140.6375,35.675,1
,140.64375,35.675,0
,140.64375,35.6791666666667,0
,140.6375,35.6791666666667,0
,140.6375,35.675,0
534045112,140.64375,35.675,1
,140.65,35.675,0
,140.65,35.6791666666667,0
,140.64375,35.6791666666667,0
,140.64375,35.675,0
534045113,140.6375,35.6791666666667,1
,140.64375,35.6791666666667,0
,140.64375,35.6833333333333,0
,140.6375,35.6833333333333,0
,140.6375,35.6791666666667,0
534045114,140.64375,35.6791666666667,1
,140.65,35.6791666666667,0
,140.65,35.6833333333333,0
,140.64375,35.6833333333333,0
,140.64375,35.6791666666667,0
534045201,140.625,35.6833333333333,1
,140.63125,35.6833333333333,0
,140.63125,35.6875,0
,140.625,35.6875,0
,140.625,35.6833333333333,0
534045202,140.63125,35.6833333333333,1
,140.6375,35.6833333333333,0
,140.6375,35.6875,0
,140.63125,35.6875,0
,140.63125,35.6833333333333,0
534045203,140.625,35.6875,1
,140.63125,35.6875,0
,140.63125,35.6916666666667,0
,140.625,35.6916666666667,0
,140.625,35.6875,0
534045204,140.63125,35.6875,1
,140.6375,35.6875,0
,140.6375,35.6916666666667,0
,140.63125,35.6916666666667,0
,140.63125,35.6875,0
534045211,140.6375,35.6833333333333,1
,140.64375,35.6833333333333,0
,140.64375,35.6875,0
,140.6375,35.6875,0
,140.6375,35.6833333333333,0
534045212,140.64375,35.6833333333333,1
,140.65,35.6833333333333,0
,140.65,35.6875,0
,140.64375,35.6875,0
,140.64375,35.6833333333333,0
534045213,140.6375,35.6875,1
,140.64375,35.6875,0
,140.64375,35.6916666666667,0
,140.6375,35.6916666666667,0
,140.6375,35.6875,0
534045214,140.64375,35.6875,1
,140.65,35.6875,0
,140.65,35.6916666666667,0
,140.64375,35.6916666666667,0
,140.64375,35.6875,0
534045221,140.65,35.6833333333333,1
,140.65625,35.6833333333333,0
,140.65625,35.6875,0
,140.65,35.6875,0
,140.65,35.6833333333333,0
534045222,140.65625,35.6833333333333,1
,140.6625,35.6833333333333,0
,140.6625,35.6875,0
,140.65625,35.6875,0
,140.65625,35.6833333333333,0
534045223,140.65,35.6875,1
,140.65625,35.6875,0
,140.65625,35.6916666666667,0
,140.65,35.6916666666667,0
,140.65,35.6875,0
534045224,140.65625,35.6875,1
,140.6625,35.6875,0
,140.6625,35.6916666666667,0
,140.65625,35.6916666666667,0
,140.65625,35.6875,0
534045231,140.6625,35.6833333333333,1
,140.66875,35.6833333333333,0
,140.66875,35.6875,0
,140.6625,35.6875,0
,140.6625,35.6833333333333,0
534045232,140.66875,35.6833333333333,1
,140.675,35.6833333333333,0
,140.675,35.6875,0
,140.66875,35.6875,0
,140.66875,35.6833333333333,0
534045233,140.6625,35.6875,1
,140.66875,35.6875,0
,140.66875,35.6916666666667,0
,140.6625,35.6916666666667,0
,140.6625,35.6875,0
534045234,140.66875,35.6875,1
,140.675,35.6875,0
,140.675,35.6916666666667,0
,140.66875,35.6916666666667,0
,140.66875,35.6875,0
534045281,140.725,35.6833333333333,1
,140.73125,35.6833333333333,0
,140.73125,35.6875,0
,140.725,35.6875,0
,140.725,35.6833333333333,0
534045282,140.73125,35.6833333333333,1
,140.7375,35.6833333333333,0
,140.7375,35.6875,0
,140.73125,35.6875,0
,140.73125,35.6833333333333,0
534045283,140.725,35.6875,1
,140.73125,35.6875,0
,140.73125,35.6916666666667,0
,140.725,35.6916666666667,0
,140.725,35.6875,0
534045284,140.73125,35.6875,1
,140.7375,35.6875,0
,140.7375,35.6916666666667,0
,140.73125,35.6916666666667,0
,140.73125,35.6875,0
534045301,140.625,35.6916666666667,1
,140.63125,35.6916666666667,0
,140.63125,35.6958333333333,0
,140.625,35.6958333333333,0
,140.625,35.6916666666667,0
534045302,140.63125,35.6916666666667,1
,140.6375,35.6916666666667,0
,140.6375,35.6958333333333,0
,140.63125,35.6958333333333,0
,140.63125,35.6916666666667,0
534045303,140.625,35.6958333333333,1
,140.63125,35.6958333333333,0
,140.63125,35.7,0
,140.625,35.7,0
,140.625,35.6958333333333,0
534045304,140.63125,35.6958333333333,1
,140.6375,35.6958333333333,0
,140.6375,35.7,0
,140.63125,35.7,0
,140.63125,35.6958333333333,0
534045311,140.6375,35.6916666666667,1
,140.64375,35.6916666666667,0
,140.64375,35.6958333333333,0
,140.6375,35.6958333333333,0
,140.6375,35.6916666666667,0
534045312,140.64375,35.6916666666667,1
,140.65,35.6916666666667,0
,140.65,35.6958333333333,0
,140.64375,35.6958333333333,0
,140.64375,35.6916666666667,0
534045313,140.6375,35.6958333333333,1
,140.64375,35.6958333333333,0
,140.64375,35.7,0
,140.6375,35.7,0
,140.6375,35.6958333333333,0
534045314,140.64375,35.6958333333333,1
,140.65,35.6958333333333,0
,140.65,35.7,0
,140.64375,35.7,0
,140.64375,35.6958333333333,0
534045321,140.65,35.6916666666667,1
,140.65625,35.6916666666667,0
,140.65625,35.6958333333333,0
,140.65,35.6958333333333,0
,140.65,35.6916666666667,0
534045322,140.65625,35.6916666666667,1
,140.6625,35.6916666666667,0
,140.6625,35.6958333333333,0
,140.65625,35.6958333333333,0
,140.65625,35.6916666666667,0
534045323,140.65,35.6958333333333,1
,140.65625,35.6958333333333,0
,140.65625,35.7,0
,140.65,35.7,0
,140.65,35.6958333333333,0
534045324,140.65625,35.6958333333333,1
,140.6625,35.6958333333333,0
,140.6625,35.7,0
,140.65625,35.7,0
,140.65625,35.6958333333333,0
534045331,140.6625,35.6916666666667,1
,140.66875,35.6916666666667,0
,140.66875,35.6958333333333,0
,140.6625,35.6958333333333,0
,140.6625,35.6916666666667,0
534045332,140.66875,35.6916666666667,1
,140.675,35.6916666666667,0
,140.675,35.6958333333333,0
,140.66875,35.6958333333333,0
,140.66875,35.6916666666667,0
534045333,140.6625,35.6958333333333,1
,140.66875,35.6958333333333,0
,140.66875,35.7,0
,140.6625,35.7,0
,140.6625,35.6958333333333,0
534045334,140.66875,35.6958333333333,1
,140.675,35.6958333333333,0
,140.675,35.7,0
,140.66875,35.7,0
,140.66875,35.6958333333333,0
534045341,140.675,35.6916666666667,1
,140.68125,35.6916666666667,0
,140.68125,35.6958333333333,0
,140.675,35.6958333333333,0
,140.675,35.6916666666667,0
534045342,140.68125,35.6916666666667,1
,140.6875,35.6916666666667,0
,140.6875,35.6958333333333,0
,140.68125,35.6958333333333,0
,140.68125,35.6916666666667,0
534045343,140.675,35.6958333333333,1
,140.68125,35.6958333333333,0
,140.68125,35.7,0
,140.675,35.7,0
,140.675,35.6958333333333,0
534045344,140.68125,35.6958333333333,1
,140.6875,35.6958333333333,0
,140.6875,35.7,0
,140.68125,35.7,0
,140.68125,35.6958333333333,0
534045351,140.6875,35.6916666666667,1
,140.69375,35.6916666666667,0
,140.69375,35.6958333333333,0
,140.6875,35.6958333333333,0
,140.6875,35.6916666666667,0
534045352,140.69375,35.6916666666667,1
,140.7,35.6916666666667,0
,140.7,35.6958333333333,0
,140.69375,35.6958333333333,0
,140.69375,35.6916666666667,0
534045353,140.6875,35.6958333333333,1
,140.69375,35.6958333333333,0
,140.69375,35.7,0
,140.6875,35.7,0
,140.6875,35.6958333333333,0
534045354,140.69375,35.6958333333333,1
,140.7,35.6958333333333,0
,140.7,35.7,0
,140.69375,35.7,0
,140.69375,35.6958333333333,0
534045371,140.7125,35.6916666666667,1
,140.71875,35.6916666666667,0
,140.71875,35.6958333333333,0
,140.7125,35.6958333333333,0
,140.7125,35.6916666666667,0
534045372,140.71875,35.6916666666667,1
,140.725,35.6916666666667,0
,140.725,35.6958333333333,0
,140.71875,35.6958333333333,0
